loan_id,product_code,period,metric,expected_inr,system_inr,difference_inr,tolerance_inr
LN0019329,PL-FIX,2024-01,closing_principal,529910.64,529105.4,-805.24,52.99
LN0019329,PL-FIX,2024-01,interest,6809.08,6672.95,-136.13,1.0
LN0019329,PL-FIX,2024-02,closing_balance,500368.35,499848.62,-519.73,50.04
LN0019329,PL-FIX,2024-02,closing_principal,500368.35,499848.62,-519.73,50.04
LN0019329,PL-FIX,2024-02,interest,6041.71,6327.22,285.51,1.0
LN0019329,PL-FIX,2024-03,closing_balance,470882.67,470241.98,-640.69,47.09
LN0019329,PL-FIX,2024-03,closing_principal,470882.67,470241.98,-640.69,47.09
LN0019329,PL-FIX,2024-03,interest,6098.32,5977.36,-120.96,1.0
LN0019329,PL-FIX,2024-04,closing_balance,440852.51,440281.29,-571.22,44.09
LN0019329,PL-FIX,2024-04,closing_principal,440852.51,440281.29,-571.22,44.09
LN0019329,PL-FIX,2024-04,interest,5553.84,5623.31,69.47,1.0
LN0019329,PL-FIX,2024-05,closing_balance,410641.48,409962.32,-679.16,41.06
LN0019329,PL-FIX,2024-05,closing_principal,410641.48,409962.32,-679.16,41.06
LN0019329,PL-FIX,2024-05,interest,5372.97,5265.03,-107.94,1.0
LN0019329,PL-FIX,2024-06,closing_balance,379900.8,379280.79,-620.01,37.99
LN0019329,PL-FIX,2024-06,closing_principal,379900.8,379280.79,-620.01,37.99
LN0019329,PL-FIX,2024-06,interest,4843.32,4902.47,59.15,1.0
LN0019329,PL-FIX,2024-07,closing_balance,348946.91,348232.36,-714.55,34.89
LN0019329,PL-FIX,2024-07,closing_principal,348946.91,348232.36,-714.55,34.89
LN0019329,PL-FIX,2024-07,interest,4630.11,4535.57,-94.54,1.0
LN0019329,PL-FIX,2024-08,closing_balance,317615.76,316812.64,-803.12,31.76
LN0019329,PL-FIX,2024-08,closing_principal,317615.76,316812.64,-803.12,31.76
LN0019329,PL-FIX,2024-08,interest,4252.85,4164.28,-88.57,1.0
LN0019329,PL-FIX,2024-09,closing_balance,285777.89,285017.19,-760.7,28.58
LN0019329,PL-FIX,2024-09,closing_principal,285777.89,285017.19,-760.7,28.58
LN0019329,PL-FIX,2024-09,interest,3746.13,3788.55,42.42,1.0
LN0019329,PL-FIX,2024-10,closing_balance,253676.86,252841.52,-835.34,25.37
LN0019329,PL-FIX,2024-10,closing_principal,253676.86,252841.52,-835.34,25.37
LN0019329,PL-FIX,2024-10,interest,3482.97,3408.33,-74.64,1.0
LN0019329,PL-FIX,2024-11,closing_balance,221084.86,220281.08,-803.78,22.11
LN0019329,PL-FIX,2024-11,closing_principal,221084.86,220281.08,-803.78,22.11
LN0019329,PL-FIX,2024-11,interest,2992.0,3023.56,31.56,1.0
LN0019329,PL-FIX,2024-12,closing_balance,188195.37,187331.27,-864.1,18.82
LN0019329,PL-FIX,2024-12,closing_principal,188195.37,187331.27,-864.1,18.82
LN0019329,PL-FIX,2024-12,interest,2694.51,2634.19,-60.32,1.0
LN0019329,PL-FIX,2025-01,closing_balance,154905.03,153987.44,-917.59,15.49
LN0019329,PL-FIX,2025-01,closing_principal,154905.03,153987.44,-917.59,15.49
LN0019329,PL-FIX,2025-01,interest,2293.66,2240.17,-53.49,1.0
LN0019329,PL-FIX,2025-02,closing_balance,121026.26,120244.87,-781.39,12.1
LN0019329,PL-FIX,2025-02,closing_principal,121026.26,120244.87,-781.39,12.1
LN0019329,PL-FIX,2025-02,interest,1705.23,1841.43,136.2,1.0
LN0019329,PL-FIX,2025-03,closing_balance,86917.29,86098.8,-818.49,8.69
LN0019329,PL-FIX,2025-03,closing_principal,86917.29,86098.8,-818.49,8.69
LN0019329,PL-FIX,2025-03,interest,1475.03,1437.93,-37.1,1.0
LN0019329,PL-FIX,2025-04,closing_balance,52358.44,51544.4,-814.04,5.24
LN0019329,PL-FIX,2025-04,closing_principal,52358.44,51544.4,-814.04,5.24
LN0019329,PL-FIX,2025-04,interest,1025.15,1029.6,4.45,1.0
LN0019329,PL-FIX,2025-05,closing_balance,-0.0,-835.78,-835.78,1.0
LN0019329,PL-FIX,2025-05,closing_principal,-0.0,-835.78,-835.78,1.0
LN0019329,PL-FIX,2025-05,interest,638.13,616.39,-21.74,1.0
LN0019462,HL-FLT,2022-08,closing_balance,5068611.5,5065832.32,-2779.18,506.86
LN0019462,HL-FLT,2022-08,closing_principal,5068611.5,5065832.32,-2779.18,506.86
LN0019462,HL-FLT,2022-08,interest,34871.74,32092.56,-2779.18,3.49
LN0019462,HL-FLT,2022-09,closing_balance,5059774.05,5052811.87,-6962.18,505.98
LN0019462,HL-FLT,2022-09,closing_principal,5059774.05,5052811.87,-6962.18,505.98
LN0019462,HL-FLT,2022-09,interest,35202.55,31019.55,-4183.0,3.52
LN0019462,HL-FLT,2022-10,closing_balance,5052046.59,5040743.02,-11303.57,505.2
LN0019462,HL-FLT,2022-10,closing_principal,5052046.59,5040743.02,-11303.57,505.2
LN0019462,HL-FLT,2022-10,interest,36312.54,31971.15,-4341.39,3.63
LN0019462,HL-FLT,2022-11,closing_balance,5044409.01,5030192.89,-14216.12,504.44
LN0019462,HL-FLT,2022-11,closing_principal,5044409.01,5030192.89,-14216.12,504.44
LN0019462,HL-FLT,2022-11,interest,36402.42,33489.87,-2912.55,3.64
LN0019462,HL-FLT,2022-12,closing_balance,5037109.43,5020649.14,-16460.29,503.71
LN0019462,HL-FLT,2022-12,closing_principal,5037109.43,5020649.14,-16460.29,503.71
LN0019462,HL-FLT,2022-12,interest,38344.42,36100.25,-2244.17,3.83
LN0019462,HL-FLT,2023-01,closing_balance,5029754.36,5011036.89,-18717.47,502.98
LN0019462,HL-FLT,2023-01,closing_principal,5029754.36,5011036.89,-18717.47,502.98
LN0019462,HL-FLT,2023-01,interest,38288.93,36031.75,-2257.18,3.83
LN0019462,HL-FLT,2023-02,closing_balance,5020048.99,4999042.35,-21006.64,502.0
LN0019462,HL-FLT,2023-02,closing_principal,5020048.99,4999042.35,-21006.64,502.0
LN0019462,HL-FLT,2023-02,interest,35938.63,33649.46,-2289.17,3.59
LN0019462,HL-FLT,2023-03,closing_balance,5013192.4,4989467.92,-23724.48,501.32
LN0019462,HL-FLT,2023-03,closing_principal,5013192.4,4989467.92,-23724.48,501.32
LN0019462,HL-FLT,2023-03,interest,40717.41,37999.57,-2717.84,4.07
LN0019462,HL-FLT,2023-04,closing_balance,5004968.53,4978597.27,-26371.26,500.5
LN0019462,HL-FLT,2023-04,closing_principal,5004968.53,4978597.27,-26371.26,500.5
LN0019462,HL-FLT,2023-04,interest,39350.13,36703.35,-2646.78,3.94
LN0019462,HL-FLT,2023-05,closing_balance,4997989.62,4970504.23,-27485.39,499.8
LN0019462,HL-FLT,2023-05,closing_principal,4997989.62,4970504.23,-27485.39,499.8
LN0019462,HL-FLT,2023-05,interest,40595.09,39480.96,-1114.13,4.06
LN0019462,HL-FLT,2023-06,closing_balance,4989646.42,4961945.28,-27701.14,498.96
LN0019462,HL-FLT,2023-06,closing_principal,4989646.42,4961945.28,-27701.14,498.96
LN0019462,HL-FLT,2023-06,interest,39230.8,39015.05,-215.75,3.92
LN0019462,HL-FLT,2023-07,closing_balance,4982543.24,4954617.41,-27925.83,498.25
LN0019462,HL-FLT,2023-07,closing_principal,4982543.24,4954617.41,-27925.83,498.25
LN0019462,HL-FLT,2023-07,interest,40470.82,40246.13,-224.69,4.05
LN0019462,HL-FLT,2023-08,closing_balance,4975382.44,4947230.11,-28152.33,497.54
LN0019462,HL-FLT,2023-08,closing_principal,4975382.44,4947230.11,-28152.33,497.54
LN0019462,HL-FLT,2023-08,interest,40413.2,40186.7,-226.5,4.04
LN0019462,HL-FLT,2023-09,closing_balance,4966861.78,4938488.48,-28373.3,496.69
LN0019462,HL-FLT,2023-09,closing_principal,4966861.78,4938488.48,-28373.3,496.69
LN0019462,HL-FLT,2023-09,interest,39053.34,38832.37,-220.97,3.91
LN0019462,HL-FLT,2023-10,closing_balance,4959573.79,4930970.36,-28603.43,495.96
LN0019462,HL-FLT,2023-10,closing_principal,4959573.79,4930970.36,-28603.43,495.96
LN0019462,HL-FLT,2023-10,interest,40286.01,40055.88,-230.13,4.03
LN0019462,HL-FLT,2023-11,closing_balance,4950283.62,4922101.1,-28182.52,495.03
LN0019462,HL-FLT,2023-11,closing_principal,4950283.62,4922101.1,-28182.52,495.03
LN0019462,HL-FLT,2023-11,interest,38283.83,38704.74,420.91,3.83
LN0019462,HL-FLT,2023-12,closing_balance,4942588.08,4915228.06,-27360.02,494.26
LN0019462,HL-FLT,2023-12,closing_principal,4942588.08,4915228.06,-27360.02,494.26
LN0019462,HL-FLT,2023-12,interest,39100.46,39922.96,822.5,3.91
LN0019462,HL-FLT,2024-01,closing_balance,4934831.76,4908299.27,-26532.49,493.48
LN0019462,HL-FLT,2024-01,closing_principal,4934831.76,4908299.27,-26532.49,493.48
LN0019462,HL-FLT,2024-01,interest,39039.68,39867.21,827.53,3.9
LN0019462,HL-FLT,2024-02,closing_balance,4924499.43,4898140.7,-26358.73,492.45
LN0019462,HL-FLT,2024-02,closing_principal,4924499.43,4898140.7,-26358.73,492.45
LN0019462,HL-FLT,2024-02,interest,36463.67,36637.43,173.76,3.65
LN0019462,HL-FLT,2024-03,closing_balance,4916600.23,4890033.3,-26566.93,491.66
LN0019462,HL-FLT,2024-03,closing_principal,4916600.23,4890033.3,-26566.93,491.66
LN0019462,HL-FLT,2024-03,interest,38896.8,38688.6,-208.2,3.89
LN0019462,HL-FLT,2024-04,closing_balance,4907385.91,4880615.91,-26770.0,490.74
LN0019462,HL-FLT,2024-04,closing_principal,4907385.91,4880615.91,-26770.0,490.74
LN0019462,HL-FLT,2024-04,interest,37581.68,37378.61,-203.07,3.76
LN0019462,HL-FLT,2024-05,closing_balance,4899351.54,4872370.09,-26981.45,489.94
LN0019462,HL-FLT,2024-05,closing_principal,4899351.54,4872370.09,-26981.45,489.94
LN0019462,HL-FLT,2024-05,interest,38761.63,38550.18,-211.45,3.88
LN0019462,HL-FLT,2024-06,closing_balance,4890005.38,4862817.69,-27187.69,489.0
LN0019462,HL-FLT,2024-06,closing_principal,4890005.38,4862817.69,-27187.69,489.0
LN0019462,HL-FLT,2024-06,interest,37449.84,37243.6,-206.24,3.74
LN0019462,HL-FLT,2024-07,closing_balance,4881833.72,4854431.29,-27402.43,488.18
LN0019462,HL-FLT,2024-07,closing_principal,4881833.72,4854431.29,-27402.43,488.18
LN0019462,HL-FLT,2024-07,interest,38624.34,38409.6,-214.74,3.86
LN0019462,HL-FLT,2024-08,closing_balance,4873597.52,4845978.65,-27618.87,487.36
LN0019462,HL-FLT,2024-08,closing_principal,4873597.52,4845978.65,-27618.87,487.36
LN0019462,HL-FLT,2024-08,interest,38559.8,38343.36,-216.44,3.86
LN0019462,HL-FLT,2024-09,closing_balance,4864054.5,4836224.51,-27829.99,486.41
LN0019462,HL-FLT,2024-09,closing_principal,4864054.5,4836224.51,-27829.99,486.41
LN0019462,HL-FLT,2024-09,interest,37252.98,37041.86,-211.12,3.73
LN0019462,HL-FLT,2024-10,closing_balance,4855677.87,4827628.06,-28049.81,485.57
LN0019462,HL-FLT,2024-10,closing_principal,4855677.87,4827628.06,-28049.81,485.57
LN0019462,HL-FLT,2024-10,interest,38419.37,38199.55,-219.82,3.84
LN0019462,HL-FLT,2024-11,closing_balance,4845997.87,4817733.66,-28264.21,484.6
LN0019462,HL-FLT,2024-11,closing_principal,4845997.87,4817733.66,-28264.21,484.6
LN0019462,HL-FLT,2024-11,interest,37116.0,36901.6,-214.4,3.71
LN0019462,HL-FLT,2024-12,closing_balance,4837478.61,4808991.16,-28487.45,483.75
LN0019462,HL-FLT,2024-12,closing_principal,4837478.61,4808991.16,-28487.45,483.75
LN0019462,HL-FLT,2024-12,interest,38276.74,38053.5,-223.24,3.83
LN0019462,HL-FLT,2025-01,closing_balance,4828892.06,4800179.6,-28712.46,482.89
LN0019462,HL-FLT,2025-01,closing_principal,4828892.06,4800179.6,-28712.46,482.89
LN0019462,HL-FLT,2025-01,interest,38209.45,37984.44,-225.01,3.82
LN0019462,HL-FLT,2025-02,closing_balance,4815984.3,4787629.26,-28355.04,481.6
LN0019462,HL-FLT,2025-02,closing_principal,4815984.3,4787629.26,-28355.04,481.6
LN0019462,HL-FLT,2025-02,interest,33888.24,34245.66,357.42,3.39
LN0019462,HL-FLT,2025-03,closing_balance,4806960.41,4779403.97,-27556.44,480.7
LN0019462,HL-FLT,2025-03,closing_principal,4806960.41,4779403.97,-27556.44,480.7
LN0019462,HL-FLT,2025-03,interest,37017.11,37815.71,798.6,3.7
LN0019462,HL-FLT,2025-04,closing_balance,4796675.29,4769895.95,-26779.34,479.67
LN0019462,HL-FLT,2025-04,closing_principal,4796675.29,4769895.95,-26779.34,479.67
LN0019462,HL-FLT,2025-04,interest,35755.88,36532.98,777.1,3.58
LN0019462,HL-FLT,2025-05,closing_balance,4786845.9,4760877.18,-25968.72,478.68
LN0019462,HL-FLT,2025-05,closing_principal,4786845.9,4760877.18,-25968.72,478.68
LN0019462,HL-FLT,2025-05,interest,36211.61,37022.23,810.62,3.62
LN0019462,HL-FLT,2025-06,closing_balance,4776158.57,4750980.28,-25178.29,477.62
LN0019462,HL-FLT,2025-06,closing_principal,4776158.57,4750980.28,-25178.29,477.62
LN0019462,HL-FLT,2025-06,interest,34622.67,35413.1,790.43,3.46
LN0019486,PL-FIX,2022-05,closing_balance,279683.23,279621.28,-61.95,27.97
LN0019486,PL-FIX,2022-05,interest,1683.23,1621.28,-61.95,1.0
LN0019486,PL-FIX,2022-06,interest,2524.85,2559.92,35.07,1.0
LN0019486,PL-FIX,2022-07,closing_balance,279248.8,279172.9,-75.9,27.92
LN0019486,PL-FIX,2022-07,interest,2591.72,2542.7,-49.02,1.0
LN0019486,PL-FIX,2022-08,closing_balance,269738.52,269613.6,-124.92,26.97
LN0019486,PL-FIX,2022-08,closing_principal,269738.52,269613.6,-124.92,26.97
LN0019486,PL-FIX,2022-08,interest,2591.72,2542.7,-49.02,1.0
LN0019486,PL-FIX,2022-09,closing_balance,266137.34,266045.29,-92.05,26.61
LN0019486,PL-FIX,2022-09,closing_principal,266137.34,266045.29,-92.05,26.61
LN0019486,PL-FIX,2022-09,interest,2449.82,2482.69,32.87,1.0
LN0019486,PL-FIX,2022-10,closing_balance,262584.02,262444.12,-139.9,26.26
LN0019486,PL-FIX,2022-10,closing_principal,262584.02,262444.12,-139.9,26.26
LN0019486,PL-FIX,2022-10,interest,2497.68,2449.83,-47.85,1.0
LN0019486,PL-FIX,2022-11,closing_balance,258917.86,258809.79,-108.07,25.89
LN0019486,PL-FIX,2022-11,closing_principal,258917.86,258809.79,-108.07,25.89
LN0019486,PL-FIX,2022-11,interest,2384.84,2416.67,31.83,1.0
LN0019486,PL-FIX,2022-12,closing_balance,255296.79,255142.0,-154.79,25.53
LN0019486,PL-FIX,2022-12,closing_principal,255296.79,255142.0,-154.79,25.53
LN0019486,PL-FIX,2022-12,interest,2429.93,2383.21,-46.72,1.0
LN0019486,PL-FIX,2023-01,closing_balance,251641.73,251440.43,-201.3,25.16
LN0019486,PL-FIX,2023-01,closing_principal,251641.73,251440.43,-201.3,25.16
LN0019486,PL-FIX,2023-01,interest,2395.94,2349.43,-46.51,1.0
LN0019486,PL-FIX,2023-02,interest,2133.09,2315.35,182.26,1.0
LN0019486,PL-FIX,2023-03,closing_balance,243997.69,243934.73,-62.96,24.4
LN0019486,PL-FIX,2023-03,closing_principal,243997.69,243934.73,-62.96,24.4
LN0019486,PL-FIX,2023-03,interest,2324.87,2280.95,-43.92,1.0
LN0019486,PL-FIX,2023-04,closing_balance,240162.72,240129.96,-32.76,24.02
LN0019486,PL-FIX,2023-04,closing_principal,240162.72,240129.96,-32.76,24.02
LN0019486,PL-FIX,2023-04,interest,2216.03,2246.23,30.2,1.0
LN0019486,PL-FIX,2023-05,closing_balance,236365.63,236290.16,-75.47,23.64
LN0019486,PL-FIX,2023-05,closing_principal,236365.63,236290.16,-75.47,23.64
LN0019486,PL-FIX,2023-05,interest,2253.91,2211.2,-42.71,1.0
LN0019486,PL-FIX,2023-06,closing_balance,232461.35,232415.0,-46.35,23.25
LN0019486,PL-FIX,2023-06,closing_principal,232461.35,232415.0,-46.35,23.25
LN0019486,PL-FIX,2023-06,interest,2146.72,2175.84,29.12,1.0
LN0019486,PL-FIX,2023-07,closing_balance,228591.98,228504.15,-87.83,22.86
LN0019486,PL-FIX,2023-07,closing_principal,228591.98,228504.15,-87.83,22.86
LN0019486,PL-FIX,2023-07,interest,2181.63,2140.15,-41.48,1.0
LN0019486,PL-FIX,2023-08,closing_balance,224686.3,224557.29,-129.01,22.47
LN0019486,PL-FIX,2023-08,closing_principal,224686.3,224557.29,-129.01,22.47
LN0019486,PL-FIX,2023-08,interest,2145.32,2104.14,-41.18,1.0
LN0019486,PL-FIX,2023-09,closing_balance,220675.94,220574.09,-101.85,22.07
LN0019486,PL-FIX,2023-09,closing_principal,220675.94,220574.09,-101.85,22.07
LN0019486,PL-FIX,2023-09,interest,2040.64,2067.8,27.16,1.0
LN0019486,PL-FIX,2023-10,closing_balance,216695.97,216554.21,-141.76,21.67
LN0019486,PL-FIX,2023-10,closing_principal,216695.97,216554.21,-141.76,21.67
LN0019486,PL-FIX,2023-10,interest,2071.03,2031.12,-39.91,1.0
LN0019486,PL-FIX,2023-11,closing_balance,212613.04,212497.31,-115.73,21.26
LN0019486,PL-FIX,2023-11,closing_principal,212613.04,212497.31,-115.73,21.26
LN0019486,PL-FIX,2023-11,interest,1968.07,1994.1,26.03,1.0
LN0019486,PL-FIX,2023-12,closing_balance,208557.4,208403.06,-154.34,20.86
LN0019486,PL-FIX,2023-12,closing_principal,208557.4,208403.06,-154.34,20.86
LN0019486,PL-FIX,2023-12,interest,1995.36,1956.75,-38.61,1.0
LN0019486,PL-FIX,2024-01,closing_balance,204463.7,204271.1,-192.6,20.45
LN0019486,PL-FIX,2024-01,closing_principal,204463.7,204271.1,-192.6,20.45
LN0019486,PL-FIX,2024-01,interest,1957.3,1919.04,-38.26,1.0
LN0019486,PL-FIX,2024-02,closing_balance,200207.78,200101.1,-106.68,20.02
LN0019486,PL-FIX,2024-02,closing_principal,200207.78,200101.1,-106.68,20.02
LN0019486,PL-FIX,2024-02,interest,1795.08,1881.0,85.92,1.0
LN0019486,PL-FIX,2024-03,closing_balance,196035.72,195892.7,-143.02,19.6
LN0019486,PL-FIX,2024-03,closing_principal,196035.72,195892.7,-143.02,19.6
LN0019486,PL-FIX,2024-03,interest,1878.94,1842.6,-36.34,1.0
LN0019486,PL-FIX,2024-04,closing_balance,191765.15,191645.55,-119.6,19.18
LN0019486,PL-FIX,2024-04,closing_principal,191765.15,191645.55,-119.6,19.18
LN0019486,PL-FIX,2024-04,interest,1780.43,1803.85,23.42,1.0
LN0019486,PL-FIX,2024-05,closing_balance,187513.85,187359.29,-154.56,18.75
LN0019486,PL-FIX,2024-05,closing_principal,187513.85,187359.29,-154.56,18.75
LN0019486,PL-FIX,2024-05,interest,1799.7,1764.74,-34.96,1.0
LN0019486,PL-FIX,2024-06,closing_balance,183165.89,183033.56,-132.33,18.32
LN0019486,PL-FIX,2024-06,closing_principal,183165.89,183033.56,-132.33,18.32
LN0019486,PL-FIX,2024-06,interest,1703.04,1725.27,22.23,1.0
LN0019486,PL-FIX,2024-07,closing_balance,178833.89,178667.99,-165.9,17.88
LN0019486,PL-FIX,2024-07,closing_principal,178833.89,178667.99,-165.9,17.88
LN0019486,PL-FIX,2024-07,interest,1719.0,1685.43,-33.57,1.0
LN0019486,PL-FIX,2024-08,closing_balance,174461.23,174262.22,-199.01,17.45
LN0019486,PL-FIX,2024-08,closing_principal,174461.23,174262.22,-199.01,17.45
LN0019486,PL-FIX,2024-08,interest,1678.34,1645.23,-33.11,1.0
LN0019486,PL-FIX,2024-09,closing_balance,169994.72,169815.88,-178.84,17.0
LN0019486,PL-FIX,2024-09,closing_principal,169994.72,169815.88,-178.84,17.0
LN0019486,PL-FIX,2024-09,interest,1584.49,1604.66,20.17,1.0
LN0019486,PL-FIX,2024-10,closing_balance,165539.11,165328.6,-210.51,16.55
LN0019486,PL-FIX,2024-10,closing_principal,165539.11,165328.6,-210.51,16.55
LN0019486,PL-FIX,2024-10,interest,1595.39,1563.72,-31.67,1.0
LN0019486,PL-FIX,2024-11,closing_balance,160991.57,160800.0,-191.57,16.1
LN0019486,PL-FIX,2024-11,closing_principal,160991.57,160800.0,-191.57,16.1
LN0019486,PL-FIX,2024-11,interest,1503.46,1522.4,18.94,1.0
LN0019486,PL-FIX,2024-12,closing_balance,156451.46,156229.7,-221.76,15.65
LN0019486,PL-FIX,2024-12,closing_principal,156451.46,156229.7,-221.76,15.65
LN0019486,PL-FIX,2024-12,interest,1510.89,1480.7,-30.19,1.0
LN0019486,PL-FIX,2025-01,closing_balance,151868.75,151617.32,-251.43,15.19
LN0019486,PL-FIX,2025-01,closing_principal,151868.75,151617.32,-251.43,15.19
LN0019486,PL-FIX,2025-01,interest,1468.29,1438.62,-29.67,1.0
LN0019486,PL-FIX,2025-02,closing_balance,147105.1,146962.46,-142.64,14.71
LN0019486,PL-FIX,2025-02,closing_principal,147105.1,146962.46,-142.64,14.71
LN0019486,PL-FIX,2025-02,interest,1287.35,1396.14,108.79,1.0
LN0019486,PL-FIX,2025-03,closing_balance,142434.67,142264.74,-169.93,14.24
LN0019486,PL-FIX,2025-03,closing_principal,142434.67,142264.74,-169.93,14.24
LN0019486,PL-FIX,2025-03,interest,1380.57,1353.28,-27.29,1.0
LN0019486,PL-FIX,2025-04,closing_balance,137677.29,137523.76,-153.53,13.77
LN0019486,PL-FIX,2025-04,closing_principal,137677.29,137523.76,-153.53,13.77
LN0019486,PL-FIX,2025-04,interest,1293.62,1310.02,16.4,1.0
LN0019486,PL-FIX,2025-05,closing_balance,132918.38,132739.12,-179.26,13.29
LN0019486,PL-FIX,2025-05,closing_principal,132918.38,132739.12,-179.26,13.29
LN0019486,PL-FIX,2025-05,interest,1292.09,1266.36,-25.73,1.0
LN0019486,PL-FIX,2025-06,closing_balance,128074.57,127910.43,-164.14,12.81
LN0019486,PL-FIX,2025-06,closing_principal,128074.57,127910.43,-164.14,12.81
LN0019486,PL-FIX,2025-06,interest,1207.19,1222.31,15.12,1.0
LN0019518,HL-MCLR,2025-06,closing_balance,-0.0,25888.14,25888.14,1.0
LN0019518,HL-MCLR,2025-06,closing_principal,-0.0,25888.14,25888.14,1.0
LN0019518,HL-MCLR,2025-06,interest,5177.63,31065.77,25888.14,1.0
LN0019536,HL-FLT,2023-11,closing_balance,3842072.44,3842520.31,447.87,384.21
LN0019536,HL-FLT,2023-11,closing_principal,3842072.44,3842520.31,447.87,384.21
LN0019536,HL-FLT,2023-11,interest,30692.18,31140.05,447.87,3.07
LN0019536,HL-FLT,2023-12,closing_balance,3839028.49,3840295.89,1267.4,383.9
LN0019536,HL-FLT,2023-12,closing_principal,3839028.49,3840295.89,1267.4,383.9
LN0019536,HL-FLT,2023-12,interest,31326.05,32145.58,819.53,3.13
LN0019536,HL-FLT,2024-01,closing_balance,3835959.72,3838052.86,2093.14,383.6
LN0019536,HL-FLT,2024-01,closing_principal,3835959.72,3838052.86,2093.14,383.6
LN0019536,HL-FLT,2024-01,interest,31301.23,32126.97,825.74,3.13
LN0019536,HL-FLT,2024-02,closing_balance,3830848.11,3833719.57,2871.46,383.08
LN0019536,HL-FLT,2024-02,closing_principal,3830848.11,3833719.57,2871.46,383.08
LN0019536,HL-FLT,2024-02,interest,29258.39,30036.71,778.32,2.93
LN0019536,HL-FLT,2024-03,closing_balance,3827712.64,3831421.52,3708.88,382.77
LN0019536,HL-FLT,2024-03,closing_principal,3827712.64,3831421.52,3708.88,382.77
LN0019536,HL-FLT,2024-03,interest,31234.53,32071.95,837.42,3.12
LN0019536,HL-FLT,2024-04,closing_balance,3823544.87,3828070.29,4525.42,382.35
LN0019536,HL-FLT,2024-04,closing_principal,3823544.87,3828070.29,4525.42,382.35
LN0019536,HL-FLT,2024-04,interest,30202.23,31018.77,816.54,3.02
LN0019536,HL-FLT,2024-05,closing_balance,3820349.86,3825724.98,5375.12,382.03
LN0019536,HL-FLT,2024-05,closing_principal,3820349.86,3825724.98,5375.12,382.03
LN0019536,HL-FLT,2024-05,interest,31174.99,32024.69,849.7,3.12
LN0019536,HL-FLT,2024-06,closing_balance,3816123.99,3822327.63,6203.64,381.61
LN0019536,HL-FLT,2024-06,closing_principal,3816123.99,3822327.63,6203.64,381.61
LN0019536,HL-FLT,2024-06,interest,30144.13,30972.65,828.52,3.01
LN0019536,HL-FLT,2024-07,closing_balance,3812868.47,3819934.28,7065.81,381.29
LN0019536,HL-FLT,2024-07,closing_principal,3812868.47,3819934.28,7065.81,381.29
LN0019536,HL-FLT,2024-07,interest,31114.48,31976.65,862.17,3.11
LN0019536,HL-FLT,2024-08,closing_balance,3809586.41,3817520.91,7934.5,380.96
LN0019536,HL-FLT,2024-08,closing_principal,3809586.41,3817520.91,7934.5,380.96
LN0019536,HL-FLT,2024-08,interest,31087.94,31956.63,868.69,3.11
LN0019536,HL-FLT,2024-09,closing_balance,3805275.61,3814057.14,8781.53,380.53
LN0019536,HL-FLT,2024-09,closing_principal,3805275.61,3814057.14,8781.53,380.53
LN0019536,HL-FLT,2024-09,interest,30059.2,30906.23,847.03,3.01
LN0019536,HL-FLT,2024-10,closing_balance,3801931.64,3811594.6,9662.96,380.19
LN0019536,HL-FLT,2024-10,closing_principal,3801931.64,3811594.6,9662.96,380.19
LN0019536,HL-FLT,2024-10,interest,31026.03,31907.46,881.43,3.1
LN0019536,HL-FLT,2024-11,closing_balance,3797560.44,3808082.85,10522.41,379.76
LN0019536,HL-FLT,2024-11,closing_principal,3797560.44,3808082.85,10522.41,379.76
LN0019536,HL-FLT,2024-11,interest,29998.8,30858.25,859.45,3.0
LN0019536,HL-FLT,2024-12,closing_balance,3794153.56,3805570.33,11416.77,379.42
LN0019536,HL-FLT,2024-12,closing_principal,3794153.56,3805570.33,11416.77,379.42
LN0019536,HL-FLT,2024-12,interest,30963.12,31857.48,894.36,3.1
LN0019536,HL-FLT,2025-01,closing_balance,3825838.91,3838156.79,12317.88,382.58
LN0019536,HL-FLT,2025-01,closing_principal,3794153.56,3805570.33,11416.77,379.42
LN0019536,HL-FLT,2025-01,interest,30935.35,31836.46,901.11,3.09
LN0019536,HL-FLT,2025-02,closing_balance,3819020.7,3832151.32,13130.62,381.9
LN0019536,HL-FLT,2025-02,closing_principal,3794153.56,3805570.33,11416.77,379.42
LN0019536,HL-FLT,2025-02,interest,27551.79,28364.53,812.74,2.76
LN0019536,HL-FLT,2025-03,closing_balance,3815329.44,3829358.75,14029.31,381.53
LN0019536,HL-FLT,2025-03,closing_principal,3794153.56,3805570.33,11416.77,379.42
LN0019536,HL-FLT,2025-03,interest,30129.74,31028.43,898.69,3.01
LN0019536,HL-FLT,2025-04,closing_balance,3810666.25,3825565.26,14899.01,381.07
LN0019536,HL-FLT,2025-04,closing_principal,3794153.56,3805570.33,11416.77,379.42
LN0019536,HL-FLT,2025-04,interest,29157.81,30027.51,869.7,2.92
LN0019536,HL-FLT,2025-05,closing_balance,3806507.21,3822303.51,15796.3,380.65
LN0019536,HL-FLT,2025-05,closing_principal,3794153.56,3805570.33,11416.77,379.42
LN0019536,HL-FLT,2025-05,interest,29661.96,30559.25,897.29,2.97
LN0019536,HL-FLT,2025-06,closing_balance,3835635.4,3852299.06,16663.66,383.56
LN0019536,HL-FLT,2025-06,closing_principal,3794153.56,3805570.33,11416.77,379.42
LN0019536,HL-FLT,2025-06,interest,28378.19,29245.55,867.36,2.84
